zipCode,Median_Income,Mean,Pop
61931,48551,62383,1255
61932,39934,48231,456
61933,47777,61024,1141
61936,58654,66034,243
61937,48428,60630,2022
61938,39358,52525,22409
61940,39934,48231,258
61941,40921,50668,57
61942,40897,50609,1202
61943,44447,50817,1637
61944,39656,50780,12908
61949,39934,48231,179
61951,42990,55810,8017
61953,47627,55561,6216
61955,48357,62094,157
61956,51045,57302,2909
61957,47223,57562,1869
62001,56488,66856,1752
62002,42798,51352,32704
62006,46114,57484,648
62009,41914,47647,1810
62010,56472,68961,11186
62011,45194,59735,284
62012,57611,62867,6654
62013,46125,57504,552
62014,48136,55717,4122
62015,58406,69635,487
62016,45066,54939,3816
62017,38008,50753,1185
62018,42647,50989,3604
62019,43732,57185,490
62021,66600,76324,936
62022,60189,67396,1138
62023,41420,46910,91
62024,40541,51759,9775
62025,64370,80425,33748
62027,57500,58444,536
62028,60189,67497,1276
62030,47912,53199,114
62031,59181,69708,970
62032,38377,51028,749
62033,45071,56113,4894
62034,75493,91879,13819
62035,54205,68775,16494
62036,46125,57504,704
62037,59786,78737,1993
62040,42535,50736,43735
62044,48046,63353,2009
62045,44555,54796,647
62046,69792,79760,713
62047,44058,53939,1555
62048,43957,52637,1459
62049,39521,55317,8470
62050,57500,58444,473
62051,41774,51718,950
62052,50004,57813,13002
62053,43629,53200,650
62054,50307,62383,872
62056,40726,52064,8930
62058,55457,65732,843
62059,17460,23634,746
62060,28349,44645,4847
62061,78092,91258,1718
62062,75715,88281,7658
62063,53958,60794,1214
62065,43629,53200,97
62067,65219,75333,2401
62069,43895,50135,3313
62070,43629,53200,37
62074,53947,63642,1087
62075,36542,49069,3458
62076,35308,48006,135
62077,43087,53974,347
62078,57500,58444,119
62079,58425,63464,256
62080,44324,58715,2508
62081,48179,64246,298
62082,42430,49784,3109
62083,43544,47462,295
62084,39350,49828,1606
62085,41420,46910,209
62086,51141,59554,1437
62087,51875,58698,2087
62088,41408,53493,6960
62089,38008,50753,489
62090,19953,33293,1189
62091,51519,63208,337
62092,32278,44528,2979
62093,49844,59486,435
62094,41868,51692,1152
62095,47270,53701,11237
62097,67770,77711,2828
62098,43517,54215,91
62201,23106,29523,7547
62203,32825,40203,8209
62204,20227,26371,7960
62205,22575,30511,9329
62206,32266,45012,16509
62207,17934,26377,8750
62208,59379,65955,17376
62214,55298,59975,1229
62215,65532,73773,1872
62216,69514,73994,2526
62217,46615,51765,807
62218,57540,65338,1481
62219,55875,69683,1009
62220,50835,60278,20504
62221,59918,70605,27858
62223,55262,69051,17560
62225,62309,74317,5381
62226,55745,65212,29744
62230,56484,72501,6194
62231,47066,60591,7589
62232,53776,64111,7260
62233,46704,55713,10037
62234,53362,63441,33430
62236,73875,89116,12562
62237,42523,49806,2659
62238,42195,49622,696
62239,52438,56578,4954
62240,52438,56578,1966
62241,47431,55227,1061
62242,47956,54908,1526
62243,71272,84027,5910
62244,62060,70103,1156
62245,65731,72822,1794
62246,50543,58629,10355
62248,61992,67934,320
62249,65484,74217,15971
62250,37122,47250,504
62253,50871,63590,696
62254,56306,69607,6089
62255,52445,65734,1001
62257,52252,64985,3214
62258,62233,70296,9199
62260,65738,75671,7290
62261,48098,55241,152
62262,52350,68975,1810
62263,48529,59257,5387
62264,66038,79897,3338
62265,64712,73226,4353
62266,65532,73773,254
62268,51476,60586,738
62269,78521,89915,31348
62271,55155,60017,2077
62272,40564,49175,1674
62273,54459,66968,426
62274,42006,48461,8410
62275,57606,69407,3621
62277,50784,57695,1314
62278,53623,62963,6690
62279,61992,67934,69
62280,44452,51933,444
62281,77154,85188,2155
62282,52445,65734,471
62284,55008,69745,636
62285,68121,75824,4484
62286,40999,48451,6008
62288,41053,49794,2918
62289,52563,65175,350
62292,46615,51765,947
62293,69469,74084,4748
62294,71002,84176,14367
62295,77908,89102,1599
62297,47519,54524,452
62298,64198,79005,16609
62301,39585,53502,33758
62305,51107,67151,18052
62311,38559,50113,860
62312,41532,50319,2162
62313,40619,52047,389
62314,44056,49757,611
62316,38248,50438,660
62319,40795,47088,264
62320,44144,53767,2185
62321,41517,50572,4091
62323,42426,48104,290
62324,44745,54213,1361
62325,45607,54962,403
62326,41388,48086,2478
62330,41593,51636,1769
62334,37017,50895,172
62336,41583,52148,47
62338,52693,60741,1473
62339,40268,50802,874
62340,42460,48027,1715
62341,53139,63532,3610
62343,40773,49354,712
62344,40795,47088,138
62345,39812,48726,357
62346,40381,50009,178
62347,55980,62837,2282
62348,46042,55290,170
62349,45618,54964,636
62351,46222,55436,1856
62352,40563,56966,271
62353,36215,56749,5637
62354,37025,50897,1684
62355,41307,56052,820
62356,38671,50921,571
62357,42462,48016,245
62358,39258,51510,752
62359,46498,55664,166
62360,56240,64487,1656
62361,40563,56966,539
62362,42462,48016,399
62363,40146,48300,6353
62365,55990,62799,647
62366,38835,51465,1408
62367,38802,48507,1345
62370,38667,50929,520
62373,48920,57668,300
62374,38616,47365,298
62375,41141,51219,369
62376,46042,55290,1198
62378,41141,51219,896
62379,49223,57968,2049
62380,38352,50512,401
62401,45728,61825,19096
62410,54286,62477,985
62411,53087,59162,4430
62413,2676,3217,24
62414,46162,57714,1886
62417,34872,48548,3064
62418,42402,54415,2133
62419,47375,53326,410
62420,37742,52910,4759
62421,47967,55219,778
62422,39516,48798,1156
62423,50375,62062,724
62424,62213,74168,2092
62425,51072,64001,649
62426,48525,54213,1085
62427,45905,54839,1702
62428,37114,46777,3104
62431,39898,50464,1232
62432,52227,55057,571
62433,346,480,10
62434,46215,57298,330
62436,44200,55217,562
62438,41486,49643,433
62439,34655,45388,7536
62440,49283,66820,1316
62441,48409,56881,7395
62442,40469,54511,2391
62443,50761,54471,1623
62444,44159,54424,387
62445,50046,60343,907
62446,50488,52921,414
62447,46126,58707,3404
62448,42089,50408,5834
62449,41127,48817,2868
62450,39533,52849,12218
62451,35323,48195,2139
62452,47375,53326,400
62454,36212,45179,10588
62458,38483,45354,2228
62459,51908,57165,243
62460,42452,49462,1231
62461,55578,71644,854
62462,45014,56310,1149
62463,44159,54424,1294
62465,46551,56596,858
62466,42944,50119,4848
62467,55676,69131,3741
62468,42383,55736,2564
62469,46035,60611,419
62471,40325,52033,10233
62473,51814,55115,1422
62474,47339,57430,848
62475,51908,57165,387
62476,42820,52890,1734
62477,50733,62056,946
62478,18482,22607,145
62479,51965,56790,820
62480,52009,56501,787
62481,51569,54656,386
62501,51758,64687,2661
62510,46642,50091,1669
62512,56539,65381,500
62513,53289,61781,1766
62514,54130,62616,252
62515,57107,64358,961
62517,44732,55061,226
62518,58188,66952,457
62519,56856,69162,94
62520,60737,68091,1529
62521,46266,59425,35851
62522,38470,49090,16630
62523,21452,27334,1237
62526,42594,53649,34075
62530,62587,68523,1532
62531,46236,55210,1792
62532,62500,73629,105
62533,51106,71906,973
62534,45443,53519,1130
62535,87250,121395,3534
62536,82845,88571,912
62537,56306,66817,92
62538,51773,69680,378
62539,57073,64461,1358
62540,44732,55061,1492
62541,56856,69162,57
62543,58062,66943,540
62544,61899,72459,1776
62545,55850,63571,1246
62546,55738,68404,1630
62547,46760,55434,804
62548,58069,67145,2258
62549,70407,80213,6269
62550,46709,55109,2869
62551,56306,66817,837
62553,38912,48239,437
62554,48354,63105,1563
62555,46833,50809,540
62556,56368,68989,422
62557,35964,41404,7607
62558,63460,69648,3590
62560,51546,71875,1508
62561,62066,64088,5315
62563,85381,91923,5686
62565,41654,52011,7538
62567,59284,66577,1154
62568,41767,54312,16355
62570,44732,55061,512
62571,49408,55002,1532
62572,56878,73980,666
62573,56653,67428,1513
62601,50291,57705,434
62610,45686,59417,199
62611,46252,54941,1067
62612,51765,58718,1915
62613,61439,68993,3872
62615,52431,57845,5748
62617,49900,55510,762
62618,37572,47204,7955
62621,59732,81745,1171
62622,45926,54427,49
62624,44738,52284,546
62625,78224,89793,855
62626,50694,65323,8354
62627,50175,57194,992
62628,45720,54086,896
62629,76855,85883,12949
62630,57001,65042,532
62631,45000,52665,262
62633,45219,56829,647
62634,56856,69162,821
62635,54459,66423,738
62638,47228,56000,1337
62639,44745,52293,316
62640,51210,61555,3756
62642,61286,68775,1440
62643,54522,66531,526
62644,41056,54467,5385
62649,45006,54922,488
62650,45565,55351,26992
62655,49578,55543,568
62656,46727,57069,20405
62661,60257,65003,1213
62663,45686,59417,292
62664,34933,48521,3042
62665,46593,55810,1629
62666,57302,69123,616
62667,42189,52546,464
62668,59117,66189,1512
62670,69464,81572,2997
62671,54281,66309,572
62672,66481,77432,244
62673,54615,58691,530
62674,43210,53620,1454
62675,53303,62454,6154
62677,69606,74479,2562
62681,43040,48430,5602
62682,48298,59979,907
62684,77237,88222,5111
62685,54034,60476,2097
62688,55197,58809,761
62689,51804,57207,518
62690,45364,50294,4120
62691,46277,55453,2426
62692,46867,55466,2093
62693,77152,88665,1638
62694,47783,62517,3192
62695,59857,66562,296
62701,19357,28862,1152
62702,40705,51322,37281
62703,33638,41599,30333
62704,53733,66739,39831
62707,58712,65939,7648
62711,84625,107636,15347
62712,89931,101039,10302
62801,37901,48227,22415
62803,53237,60585,1014
62806,37817,46461,3412
62807,42748,53812,961
62808,50680,60250,1457
62809,49654,52661,142
62810,44155,52632,1089
62811,54286,62477,310
62812,32920,43146,11265
62814,46721,50091,2124
62815,41222,51554,416
62816,47004,54212,1306
62817,41528,53882,557
62818,43902,54916,330
62819,42253,46651,448
62820,48162,52770,162
62821,36957,44417,7657
62822,36763,44556,2574
62823,42434,62222,1691
62824,35279,47540,1761
62825,42253,46651,203
62827,43015,52280,1245
62828,39063,52374,1426
62829,41528,53882,72
62830,45876,55606,1392
62831,49350,59738,573
62832,38544,45991,9208
62833,46382,52848,383
62835,47749,53322,1152
62836,44959,51957,801
62837,39063,45287,8867
62838,47678,56298,1497
62839,36021,45632,6718
62841,34539,46700,98
62842,43124,61425,835
62843,50488,52921,100
62844,42101,52519,2083
62846,44350,52688,2631
62848,53237,60585,636
62849,48691,54081,2205
62850,41486,63317,381
62851,40513,57828,329
62852,54286,62477,160
62853,52429,56306,1034
62854,34768,46289,1776
62856,45000,51972,324
62858,42381,52440,2981
62859,34061,51631,5748
62860,43726,52563,524
62861,45263,59840,128
62862,48273,52805,364
62863,44497,56935,10183
62864,38155,53303,24108
62865,37608,45824,2018
62867,40590,58821,521
62868,49798,61362,1872
62869,45217,59773,2682
62870,47827,56574,2080
62871,39970,58686,686
62872,45644,52487,1178
62874,41638,53606,372
62875,50525,63065,1167
62876,50523,61230,247
62877,53062,60409,514
62878,41486,63317,410
62879,40950,48175,85
62880,49667,56640,717
62881,39450,48639,11385
62882,34653,44398,2331
62883,46731,53041,591
62884,34785,42469,2940
62885,41454,60703,839
62886,38282,52143,440
62887,44870,52646,295
62888,42977,50236,2135
62889,47633,54298,851
62890,42668,50703,2882
62891,42253,46651,652
62892,51451,63204,317
62893,49274,59097,977
62894,50744,56360,1006
62895,37705,50026,2022
62896,33346,41079,12626
62897,34805,48201,398
62898,49353,56253,2097
62899,36666,52258,1612
62901,27420,41659,27182
62902,36326,51953,4531
62903,26971,44025,2962
62905,42710,48612,677
62906,39054,49686,7276
62907,47927,53239,2164
62908,42233,52589,467
62910,43972,47179,2865
62912,44906,54940,1179
62914,19572,28310,3147
62915,33635,44303,321
62916,48253,53801,995
62917,37647,49548,2305
62918,44740,58710,9793
62919,33235,40918,1003
62920,49393,59189,3265
62921,33635,44303,375
62922,42927,51058,3119
62923,31803,42511,518
62924,31838,43022,2809
62926,38704,45148,2263
62927,32247,42593,367
62928,44000,51360,293
62930,31294,41591,6263
62931,30220,40996,1571
62932,32247,42593,1592
62933,41876,57219,1230
62934,38610,52425,927
62935,37191,46378,1943
62938,38370,46343,3033
62939,42262,50652,3119
62940,40846,47838,445
62941,38130,52321,808
62942,40692,47590,707
62943,34982,44620,680
62946,37023,50017,12930
62947,34649,49088,539
62948,36373,45578,12865
62949,33635,44303,810
62950,40692,47590,193
62951,41736,46179,5352
62952,34056,44203,3372
62953,51851,62076,360
62954,35670,48047,515
62956,38857,52837,869
62957,36833,44292,996
62958,58070,75957,2262
62959,43335,55674,26948
62960,40569,48306,11603
62961,39397,44819,65
62962,42390,49773,82
62963,33030,48694,611
62964,29747,43552,1456
62965,56588,80498,125
62966,36096,46189,15607
62967,46866,54401,326
62969,42390,49773,731
62970,32893,48479,639
62972,46463,54015,1205
62974,38539,46171,1401
62975,40692,47590,279
62976,29616,43346,469
62977,43194,56789,700
62979,39932,58592,1230
62982,24279,40634,1328
62983,30833,45189,1504
62984,35286,47098,1841
62985,45482,52933,845
62987,47506,62256,1174
62988,37971,45443,2110
62990,41354,48758,1109
62992,30431,44143,1032
62994,48329,53650,755
62995,26184,32966,3781
62996,31458,46232,535
62997,42241,49640,599
62998,42946,48732,419
62999,30833,45189,1829
63005,142881,192750,17753
63010,62635,68208,35439
63011,88857,106781,36347
63012,69873,80128,9973
63013,53674,60666,1589
63014,56599,67812,779
63015,62129,67984,2076
63016,59528,65841,7582
63017,96380,123154,41470
63019,45007,59939,4449
63020,46630,52626,20714
63021,78532,97941,56261
63023,59371,65720,5831
63025,94791,106422,13854
63026,71160,81638,44124
63028,51594,60900,26413
63030,36514,41360,407
63031,54242,62550,48212
63033,52477,60685,43000
63034,67583,80582,17761
63036,38525,50030,1064
63037,52955,60171,3241
63038,125722,166852,6914
63039,63287,72691,726
63040,102778,118398,8512
63041,49897,54439,534
63042,44684,50880,19602
63043,57516,65248,22367
63044,51940,72040,10568
63045,24063,40762,3
63047,51458,62557,31
63048,54095,63515,3357
63049,58808,67059,15896
63050,61664,68657,15716
63051,53830,63726,14495
63052,66560,71048,26431
63053,57500,59107,62
63055,59399,69544,2449
63056,52993,60195,2002
63057,74365,87119,56
63060,50525,55091,2461
63061,48496,52713,95
63068,58880,68594,4909
63069,65852,76892,15647
63070,44383,57318,7438
63071,34830,45408,1103
63072,58714,64781,3194
63073,63700,73026,301
63074,38475,45843,15164
63077,44580,53689,11798
63079,28526,47854,58
63080,40772,52314,13987
63084,45868,57802,17414
63087,37141,48664,769
63088,58471,69501,8269
63089,59711,69135,5965
63090,52041,63392,21524
63091,43001,52198,1264
63101,41618,54732,2620
63102,40117,53269,2316
63103,30592,38502,6900
63104,35656,55487,18656
63105,79072,130576,17667
63106,16563,25620,11883
63107,23835,33189,11912
63108,32420,51005,21568
63109,49323,61092,26946
63110,38863,51506,17107
63111,30602,38294,20313
63112,30825,48175,20368
63113,20945,29380,13167
63114,41273,48600,36201
63115,26023,34379,20775
63116,38792,47509,43540
63117,63023,89027,9163
63118,30290,42119,26704
63119,70106,87770,33969
63120,27100,35880,10296
63121,33289,44218,26602
63122,83321,117208,38495
63123,51513,59469,49308
63124,131206,202080,10417
63125,44531,52182,32201
63126,63463,77583,15112
63127,84909,125676,4939
63128,63626,89142,29356
63129,73782,88108,52718
63130,53415,74441,30084
63131,128552,191242,16769
63132,66176,88278,13988
63133,30494,38908,8161
63134,33340,39246,13638
63135,39020,51807,21334
63136,33226,40710,48560
63137,37187,43714,20654
63138,35129,45732,20175
63139,48906,55703,22789
63140,28886,33828,294
63141,106212,154655,20593
63143,37754,46604,9678
63144,66050,86137,8825
63146,59846,74544,29262
63147,35013,43054,11373
63301,55138,63682,48514
63303,67934,79332,45834
63304,85643,97193,40335
63330,45966,54908,125
63332,84943,96809,1292
63333,37407,45163,783
63334,46450,53218,8569
63336,46307,55915,1146
63339,46902,55063,1145
63341,83099,94970,3530
63343,38273,48150,4546
63344,46386,56558,1663
63345,47501,58839,393
63347,51828,58376,3078
63348,68624,75834,6059
63349,58006,67905,1934
63350,37368,45659,562
63351,43324,52196,1768
63352,47560,58933,1078
63353,36841,49496,4593
63357,59427,69956,5534
